text|date
If People can not be resposible enough to #StayHome  , #WearTheDamnMask, #WashYourHands &amp; #SocialDistance then it is no wonder the govenmnt has to implement Curfews... maybe then they will get the picture... https://t.co/VXhlcFnsLY|2021-01-10 19:36:38
"The ppl i fear the most are immediate family, best friends, nd work friends, as they are the ones that pose the greatest risk in my policy, the #StayHome,staySafe.

So i really beg you guys, please don't visit, not visiting is actually saving a life.

#StayHomeStaySafe #COVID19"|2021-01-10 19:36:34
I just reviewed Stay Home by Ava Pierce. #StayHome #NetGalley https://t.co/jafQ76C5Ub|2021-01-10 19:36:12
#Canada, no need to “click” on the calculator; the article reads the general public will have to wait for Stage 3 of the vaccine rollout process, which will take place in “July and September”. 🙄🤬 https://t.co/0pO224cBtJ #WearAMask #WashYourHands #StayHome|2021-01-10 19:33:04
Covidiots doing their best to kill the rest of the nation. #StayHome #StayHomeSaveLives https://t.co/L9NAtD2qHy|2021-01-10 19:32:53
"Incredible people. #NHSheroes thank you so much. 🙏
#StayHomeSaveLives 
#StayHome https://t.co/DrgwbELSW7"|2021-01-10 19:32:11
@VisitScotland It’s been bonny in the snow too and I feel lucky to live here as my home - but that will still be there when we can safely travel around again #StayHome https://t.co/Nh77iwKh8Y|2021-01-10 19:32:05
@RichieTJames Yep.. I saw them too.. I think that’s why the advice is to #StayHome .. 🤷‍♀️|2021-01-10 19:31:26
Hey @ClaireByrneLive here's some directions if you really want to get the juicy bits. #StayHome https://t.co/AOITNNqy03 https://t.co/nKYlLsHQgi|2021-01-10 19:30:39
"We're reporting 5 new cases of COVID-19 today. There are currently 28 active cases. 5 cases have resolved since yesterday. Check out our updated COVID-19 Dashboard: https://t.co/1J6QiVf8hB 
Help #StopTheSpreadHPE by continuing to follow public health advice. #StayHome https://t.co/7Aveu6Xyd5"|2021-01-10 19:30:09
"https://t.co/xckErRBnbK

So we cant go visit our parents/family in lockdown but its fine for actors to go get their hair done because its for a movie?????

#covidrules #COVID19 #COVIDSecondWave #StayHome #rulesforeveryone"|2021-01-10 19:29:52
@regionofpeel And most important #StayHome if possible.  It is very important that people don't go to work if sick, so businesses and governments need to offer and support sick pay.|2021-01-10 19:29:28
"Spread #awareness  and don’t let your guard down! The #coronavirus pandemic is real, it’s not a #hoax. #StayHome #SaveLives #WearAMask 
Jah protect 👊🏿
Peace and love ❤️
#Binobah #COVID19 #bahrain #burkinafaso #Iwili listen to  the full song @bino.bah_officiel on Instagram https://t.co/QY08eNmFo7"|2021-01-10 19:28:59
A massive thank you to our dedicated staff who are all set for Seesaw/Showbie/Teams tomorrow morning. Early to bed everyone and good luck. We will miss seeing you all in person. #StayHome #InItTogether 🙏❤️ https://t.co/RPEmdBcWGZ|2021-01-10 19:28:39
They’re working so hard to care for everyone.  #EMS is not an easy job, and it’s made harder by the circumstances in which we find ourselves through a lack of action on our federal, state, and individual levels.  #StayHome if you can, wear a 😷 and, when you can, get vaccinated. https://t.co/SVdcmyetYo|2021-01-10 19:28:18
Thinking of all colleagues and friends working in the @WesternHSCTrust this evening #StayHome https://t.co/1sIIpxQ5s5|2021-01-10 19:27:58
"Trying out @cocacola #signaturemixers with a cheeky @russianstandarduk

#stayalertstayalive #stayhome #cheekysunday @ Babbacombe https://t.co/Fq3w2cbkPB"|2021-01-10 19:27:02
Find it quite irritating and irresponsible that sports media are using clap emojis for all those Marine fans lining the streets! I get it’s a big day but what a show of disrespect for what’s going on at the moment. #stayhome #StayHomeSaveLives|2021-01-10 19:26:56
"1/2 we fully recognise and support the need for individuals to #StayHome, practice #SocialDistancing and prevent the spread of #COVID19 

however, lockdown rules in #Lebanon should target gatherings that are virus hotspots rather than fining people exercising outdoors 🚲🛴🚶🏻‍♂️☀️🏃🏻‍♀️"|2021-01-10 19:26:37
"@Tom_C_Davies Who actually eats them since they changed the recipe. Now all it is is chocolate covered tastless goo..
-----
PLEASE BRING BACK THE ORIGINAL CREAM EGGS
-----
#Cadbury #chocolates
#coronavirusuk #StaySafe #StayHome #StayHomeSaveLives"|2021-01-10 19:26:23
"Its very simple stay at home to protect your family, neighbours,and community. The virus is waiting for you and has no boundries.
#StayHome #WearAMask #reduceyourcontacts
@roscivildefence @roscommoncoco @CivilDefenceIRL https://t.co/Q0Z6GntqNb"|2021-01-10 19:26:23
"Today's #coffeetime☕ escape destination is saluting those around us who inspire us with their passion. #supportlocal #beanzilla #notmtmug #coffeeinateacup #myfriendsteacup #stayhome #socialdistancing #findjoywhereyoucan @beanzillacoffee
https://t.co/zLkD0rYgeX"|2021-01-10 19:25:36
After a successful operation with @dronesWMP officers have seized 1 off Road Bike and issued a ticket for non essential travel #StayHome #WestMidlandspolice https://t.co/3FzH0oaeGw|2021-01-10 19:24:38
"Read
The
Bloody
Room 

#StayHome

@rte @ClaireByrneLive"|2021-01-10 19:24:09
You can now order your favourite products from #MPHair online https://t.co/DwnRltNyrw #ShopLocal #HamptonWick #NashiArgan #Davines #Evo #Olaplex #StayHome #missyou https://t.co/KoQV4bZ14U|2021-01-10 19:23:20
I cant begin to imagine the horrific scenes at the hospital. Stay the hell at home and don't be so bloody selfish. Show your appreciation and help by staying at home. Its not a big ask! #ZEROCOVID4NI #StayHome https://t.co/GnG7b084Cl|2021-01-10 19:22:16
"Love this one🖤
cr.kookomik 

#BLACKPINK #COVID19 #WearAMask #WashYourHands #StayHome #JISOO #JENNIE #ROSÉ #LISA #BLINK #BP https://t.co/O2cevMfpVn"|2021-01-10 19:22:03
@theAliceRoberts Very wise words over which I am currently reflecting - from the sanctuary of my COVID room at home. Wishing I was at work, but eternally thankful that my symptoms are very mild. Feeling so proud of my #NHS colleagues. #StayHome|2021-01-10 19:21:17
"Hey, Kids! Here’s today’s special Children’s Church Lesson for you to enjoy!! 

Everyone is welcome to watch. 😊

#torrancenaz #torrancenazarene #southbaynaz #southbaynazarene #bettertogether #stayhome #onlinechurch #childrenschurch #kidschurch #kids

https://t.co/ATM2mLHU5w https://t.co/zD48IaimnX"|2021-01-10 19:20:25
"No School! Here's some tips that will help structure your day rather than letting it drift and getting bored...

https://t.co/9agR4gufwi

#noschool #stayhome #mentalhealth #southend #rochford #chelmsford https://t.co/KcMqMkZdQh"|2021-01-10 19:20:04
"Miss exploring #Scotland? 🙋 We'll bring it to you!😍 

❗ For now travel is not permitted. Our content is intended as inspiration for future visits only. #StayHome #StaySafe ❗"|2021-01-10 19:20:00
"✨~California dreaming~✨
#california #dreaming #aesthetic #stayhome #sun #fyp #for #you #hollywood #america #actress #quarantine #enviromentallyfriendly #quarantine #beauty #feminism #feminist #bodypositive #activist #veganactivist #activism #nature #quote https://t.co/mcNwgibH51"|2021-01-10 19:19:37
"It is sad to see that a small minority of people continue to flout the rules whilst everyone else does their bit and #StayHome 

This behaviour will, literally, cost lives.

Just as our @metpoliceuk colleagues do, we will enforce breaches of the regulations.

#StayHomeSaveLives https://t.co/naQWukXcba"|2021-01-10 19:19:29
#niagara listen up!! All of this is true - trust those of us who are front line. #stayhome https://t.co/cVxi6lqWJ4|2021-01-10 19:19:02
It’s Day 5 of #WalkingSlowlyToSpace project &amp; also Day 10 #100daysofwalking. The project is keeping me focussed. Hope everyone’s keeping safe &amp; well. I’m lucky to be still in Louth countryside. Stay safe everyone. #lockdown #COVID19 #steam #sciart #StayHome #spaceinsociety #space https://t.co/nhGlBLBRom|2021-01-10 19:18:54
‘Hands, face, space’ doesn’t apply to supermarkets though does it apparently, it’s a free for all #HandsFaceSpace #COVID19 #StayHome|2021-01-10 19:18:08
"Another great review from the group chat! 📈🚀🙌🏽

Stop wasting your time and lock in with the #discord chat before the market opens tomorrow!

#Stocks #StockMarket #Investment #StayHome #makeMoneyFromHome https://t.co/VELrH47ABe"|2021-01-10 19:17:45
"#PortobelloMushroom #enchiladas prepared by @kic1023 from a recipe on https://t.co/tVFqbgHhRj. 

#QuarantineCuisine #TeamGendra #COVID19 #coronavirus #TrumpsVirus #STAYHOME #WEARAMASK #TrumpLost #ImpeachTrump https://t.co/A1JbszSFqP"|2021-01-10 19:17:37
"I'm sick of seeing and hearing advertising saying we're open  with safety measures in place #StayHome #KeepWorkersSafe what #lockdownuk
 @BorisJohnson @MattHancock"|2021-01-10 19:17:11
@ChronicleLive I have seen so many pictures on social media this weekend of “lovely family walks” etc etc, the cheek of these people flaunting it everywhere when we are in national lockdown makes my blood boil! #StayHome #lockdownuk|2021-01-10 19:17:00
@theobrominated @NZSkeptics We are on a knife-edge in NZ. If we can control #Covid19 at the border in time for mass #COVIDVaccination we are home and dry. Can this be done for more than a year? On the other edge is catastrophic failure. #StayHome #SocialDistancing #handhygene #NZCovidTracer|2021-01-10 19:16:49
I had called my mom yesterday and I heard her, y’all I cried so much😭❤️! She is feeling better then before. #fuckcovid #StayHome|2021-01-10 19:16:02
@MdRapske So glad to see they finally seem to be getting their priorities straight as to who should get the vaccine first. I'll continue to #StayHome so you don't have to.|2021-01-10 19:15:26
"To all mums, dads and carers home schooling from tomorrow 👨‍🏫👩‍🏫
We CAN do this 🤩🤗💪
#homeschooling #homelearning #stayhome https://t.co/8aGZlhiYL0"|2021-01-10 19:15:06
"In those immortal words from Blue Peter, ""Here's One I Made Earlier"", previously unpublished photographs from a glorious winter day's 12 mile hike, circa 2007. #StayHome #StayHomeSaveLives #sunset #ThePhotoHour #StormHour    #CPRE @CPRENY @yorkshire_dales @YDS35 @The_Dalesman https://t.co/SlS35rkbCW"|2021-01-10 19:15:04
"As a reminder, we still offer private lessons over the internet! Feel free to contact us to discuss what would work for you!🗾📚😊 
#LearnJapanese #StayHome #Homeschooling
https://t.co/By03qIVHuu"|2021-01-10 19:15:02
efek rebahan all day err day smh. #StayHome https://t.co/JHCDjXjoTS|2021-01-10 19:15:02
"Damn, #Ottawa!

#covid #covid_19 
#wearescrewed #stayhome #wearamask #wearadamnmask #wearamaskstupid https://t.co/O1uZDeT1nV"|2021-01-10 19:14:59
Thinking of all healthcare staff across the island of Ireland. For the sacrifices they are making for all of us please #WearAMask and #StayHome https://t.co/tHn0wJmvta|2021-01-10 19:14:32
Be the second little piggy 🐷 #StayHome|2021-01-10 19:13:37
No words... how incredibly sad! 😔 For those saying this virus isn’t a threat and no different to flu... I can’t recall ever needing temporary mortuaries in flu season! #COVID19 #StayHome https://t.co/H1mBzJcy3Q|2021-01-10 19:13:28
@samkj27 I feel like this question has resolved itself over the last 10 months, no? It is not super fun to be a kid during a pandemic. #stayhome #borednow #cabinfever #screentime|2021-01-10 19:11:54
Really miss hearing the roar of the crowd from neighborhood bars during #Ravens games! #StayHome #StaySafe and #ShortyPullYourMaskUp|2021-01-10 19:11:04
One sandwich doesn’t turn a walk into a picnic! 😃 👮‍♀️#StayHome https://t.co/iTGFfvv6Om|2021-01-10 19:11:03
"@WesternHSCTrust Take very good care.

#stayhome"|2021-01-10 19:08:30
"#StayHome, bake cakes 😋😋😋

#Lockdown #Cakes #bakethecake #ChocolateCakes https://t.co/lvS0FxLX6c"|2021-01-10 19:08:04
Happy Sunday. Wishing everyone a good week #StayHome when you can 🏠 #BeKind 🤗 Stay safe 🌈 Make sure those you love know it ❤ https://t.co/TvIvvJJdpn|2021-01-10 19:07:41
"#exploreengland 

This was taken some months ago, the first and only time Ben and I drove somewhere. 

I love English park benches 

#stayhome #stayconnected #visitengland #whenyoucan #englishparks #shotleymarina #suffolk #localcommunity https://t.co/pG8TYojQs6 https://t.co/chBTQzs60N"|2021-01-10 19:07:36
"Vaccines reduce the spread of infectious diseases &amp; even get rid of some altogether. Since they were introduced, serious conditions like polio &amp; tetanus have become very rare in the UK. https://t.co/XiORivoI6x
#vaccine #covid_19  #staysafe #stayhome"|2021-01-10 19:07:10
.Thank you @MarieAngeComerf, we deliver sessions #online Mondays 6pm, Wednesdays 7.30pm, Sundays 2pm, qualified Fitness instructors funded by @teamBEDS @Sport_England, join us to fight #LockdownBlues, no previous experience required, just a bit of fun 😂 from home #StayHome https://t.co/0C9Mt05zjl|2021-01-10 19:07:06
Staying at home this week-end #StayHome, I finished this impressive history of #Ireland and of Irish people (600 p.). An eye opener on many chapters of Irish history.  Great reading I will deepen with some Irish autors. https://t.co/623ZSTaH3S|2021-01-10 19:06:34
"#RioOlympics star #UsmanMohammed heads to #Israel #TransferNews #Nigeria #football #Portugal #Russia #NigeriaU23 #CHANEagles #HapoelHadera #2020SCORENigeriaTop30 #Biden #BlackLivesMatter #CoronavirusVaccine #coronavirus #StayHome #StaySafe  
https://t.co/SzOEgN0H0Y"|2021-01-10 19:05:38
"Nurses are the same group of people that don’t take our own kids to the doctor unless we see a bone poking through the skin. So when we tell y’all this is real, you might want to listen..

#StayHome  #ProtectTheNHS #SaveLives"|2021-01-10 19:05:18
"Run number  2 2 7  of lockdown. Moved on to Completing a virtual @ParkRun_NZ a day on the treadmill, travelling through New Zealand in a random(ish) ParkRun way. 

Shout out to @DunedinParkRun

#LoveParkRun
#StayHome
#ProtectTheNHS 
#SaveLives"|2021-01-10 19:05:13
#LoveLibraries but let’s #StayHome until it’s safe enough to visit again. https://t.co/fR3lwlycJw|2021-01-10 19:05:05
@Kellie_Tallant Best wishes to her for a speedy recovery. My uncle went to Vincent's today and is on oxygen! #StayHome please everyone 🙏 #thisisnotadrill|2021-01-10 19:04:52
"Breaking records has become routine for Cristiano Ronaldo throughout his extraordinary career so far. He now stands on the cusp of possibly his proudest accomplishment.
       - #HalaMadrid #RealMadrid #StayHome"|2021-01-10 19:03:17
#covid21 it is the worst pandemic than #covid19 so we gonna be careful covid21 is very dangerous take all the rule's serious don't joke &amp;also government has lockdown their countries like UK Germany Spain Italy etc be careful #staysafe #staycool #StayHome|2021-01-10 19:03:01
I really...REALLY just don’t want to leave the house at the moment.  I’d gladly #StayHome|2021-01-10 19:02:48
I knew one of the 61 Ontarians that died yesterday. Please #stayhome #heartbroken #COVID19Ontario https://t.co/btn0BTGoil|2021-01-10 19:02:31
‼️Home Learning‼️ Looking forward to seeing everyone in person or virtually tomorrow morning. We can do this. We are a team staff, parents/carers and children. Staff have been working incredibly hard. Please be kind to yourself and each other. #homelearning #StayHome https://t.co/E626AtgUJS|2021-01-10 19:02:16
Love theatre? Get your fix at home during lockdown on Scenesaver with over 350 performances to choose from. All genres, some filmed pre-lockdown, some created at home, all worth your attention, all free. Please donate to the artists if you can, thank you 🎭👏💕 #StayHome|2021-01-10 19:02:00
"The number of people with #coronavirus in Greater Manchester is going up incredibly quickly ⬆️

A lot of people are very sick in our hospitals.

And worst of all, a lot of people are dying. 

That is why we all must #StayHome - to protect our NHS and save lives. https://t.co/Vmcyixt7m9"|2021-01-10 19:02:00
Stood in front da door today, i’s not want mom go to work #Pitbulls #stayhome #cuddleme #dogsoftwitter #pitbullsoftwitter|2021-01-10 19:01:57
Home is where the fur babies are! Stay well! #StayHome #home #furbabies https://t.co/5fSctfhpg1|2021-01-10 19:01:34
Those of us FORTUNATE not to have Covid, either ourselves or in our families and households, must help our frontline, must double down on our efforts. Our role is that of the many to stop the domino effect, to save lives #SocialDistance #WashYourHands #WearAMask #StayHome|2021-01-10 19:01:29
#Day10 of #100daysofwalking The fresh air was good #KeepGoing #StayHome https://t.co/shYjhCK1E7|2021-01-10 19:01:20
"𝗦ongs 𝗧hat 𝗔ctivate 𝗬our 𝗛appy-𝗢meter 𝗠omentarily 𝗘veryday
aka 𝗦𝗧𝗔𝗬𝗛𝗢𝗠𝗘

#239 The Whispers - And The Beat Goes On

https://t.co/K9UzMwScEI

Spotify: https://t.co/Denb3eQmms

#stayhome #supportthenhs #coronavirus #lockdown"|2021-01-10 19:01:15
"@monicarkosann
Isn’t this a perfect time to wear pendants that encourage us? This “Carpe Diem” charm necklace can inspire just that. It means to seize the day and cherish all the world has to offer us.

Manfredi Jewels
.
.
.
#monicarichkosann #stayhome #carpediem #empowerment https://t.co/9xU6yZlip5"|2021-01-10 19:01:10
"What better way to spend a Sunday night than snuggled up around the fireplace while it's cold and dark outside?

#sunday #design #conversion #homeimprovements #winter #stayhome

We love this chapel conversion by @ARCO2Arch 
Photography courtesy of Classic Cottages https://t.co/VFZ98vj70Q"|2021-01-10 19:00:55
"The new #COVID19 variant is spreading fast with cases rising rapidly across the country. So, act like you've got it.

Stay at home, stay safe and play your part to stop the spread of the virus.

More information: https://t.co/a55FQlrIpF

#StayHome #StaySafe #HandsFaceSpace https://t.co/oUDGMiDlIy"|2021-01-10 19:00:00
This is what #SundayFitness looks like..Thank you @QPCOBEDFORD for organising Fitness sessions since August now online, with added talk on healthy eating run by @thecatward and Tapiwa ( in photo below with her daughter) #COVID19 #MentalHealthMatters #FitnessMotivation #StayHome https://t.co/ufhMFK8cJl|2021-01-10 18:59:41
#donate #HelpingHand #StayHome #dohelp #gofundme #love #motivation #charity #TrumpBanned #sunday #save #StaySafe #happy #hard Help Stay at Home https://t.co/dHaxtbSVG0|2021-01-10 18:58:47
"The new #COVID19 variant is spreading fast with cases rising rapidly across the country. So, act like you've got it.

Stay at home, stay safe and play your part to stop the spread of the virus.

More information: https://t.co/xBwr56MCHI

#StayHome #StaySafe #HandsFaceSpace https://t.co/NMapkV0CAI"|2021-01-10 18:58:00
"My friends sister , tested positive on Friday for #covid 
She is now on a ventilator 
She is in her 40's no other health conditions 
Will people please #StayHome !!!

#COVID19 #SundayThoughts"|2021-01-10 18:57:46
@RobOHanrahan You are hired if you want to teach my classes ? 1st -5th HL ?- I've a plan you can follow and link resources and I will teach my two primary kids 🤣 family timetable made ( 4 different schools !) #StayHome #SaveLives|2021-01-10 18:57:42
My nieces are saying goodbye to their Dad today, one from 3,000 miles away.  He simply went for coffee before Christmas with some friends.  Five out of those six men tested positive and he’s paying with his life. COVID is no joke.  #StayHome #WearADamnMask|2021-01-10 18:57:37
"@iamsrk «One wave is not yet an ocean, one drop is not yet rain.»
PLEASE take a moment to tweet!  Share at least a small part of your life, it passes so quickly.
Every selfie you take is a masterpiece!
https://t.co/WbYsFqVdby
#SRK
 #ShahRukhKhan
 #AskSRK
 #StayHome 
Lots of love https://t.co/HHVyh25OTI"|2021-01-10 18:57:19
Such an efficient service provided by @nottmhospitals  tonight! Team work at its finest! Finally starting to believe that this could be the beginning of the end of all this... I seriously love research! #StayHome #Vaccination #LoveResearch https://t.co/AuLMHKjSyw|2021-01-10 18:56:59
@dillyfloss What makes you think that? The fact we're in the middle of a bloody #pandemic and we're told to #StayHome #StaySafe #WearAMask @ProfJohnCrown continually asking @rte to do remote interviews, I don't think this is what he ment though!|2021-01-10 18:56:22
"German study proofed that closed down #schools and nursery schools are the most effective way to defeat #COVID19 

#CloseTheSchools #StayHome 
#SchulenUndKitasZu #lockdown"|2021-01-10 18:56:18
Would she not go back to broadcasting from her shed. #StayHome https://t.co/NIUWZvoAyV|2021-01-10 18:55:47
"Sounds adult and reasonable to protest rules meant to save your life (however unpleasant said rules may be)

#StayHome #StayHomeSaveLives #CouvrefeuQC https://t.co/ImKIoiQAt4"|2021-01-10 18:55:12
"1. still staying home - wish others were too. #StayHome 

2. 80 kms walked in 2021 - care to sponsor me? @TheWeekendTO 

3. not a drop since Dec 31 (to my surprise) #DryJanuary https://t.co/ZscFaAK8Y6"|2021-01-10 18:55:06
"The new #COVID19 variant is spreading fast with cases rising rapidly across the country. So, act like you've got it.

Stay at home, stay safe and play your part to stop the spread of the virus.

More information: https://t.co/UR8iMgQl5M

#StayHome #StaySafe #HandsFaceSpace https://t.co/qHveEhkpRf"|2021-01-10 18:55:00
"@paulreiddublin @ZaraKing @HSELive Not everyone is heeding your advice. #StayHome 

https://t.co/BtYTCJqXG5"|2021-01-10 18:51:44
"😱 This is scary Ontario

Over past 6 days, roughly 
1️⃣5️⃣0️⃣ new cases per hour
2️⃣ Ontarians dead per hour 

21,554 cases &amp; 296 deaths, looking at @jkwan_md daily 📈

⚠️ Cannot afford to wait for new measures

I’m scared. You should be too. #StayHome #WearMasks 
#Covid19ontario"|2021-01-10 18:51:42
Completed my last event of the #Christmasrun2020 today, the Half Marathon. Managed to do 7 of the events, started walking the 10km &amp; managed to run the rest of them, Inbetween all walking, back to walking for the foreseeable future #staysafe #Stayhome #loveyoursport #bodymindsoul https://t.co/ZRs9pi6yUb|2021-01-10 18:51:17
"US - C:22227722 R:None D:373331
India - C:10450284 R:10075950 D:150999
Brazil - C:8075998 R:7205410 D:202631
Russia - C:3366715 R:2750102 D:60963
United Kingdom - C:3081305 R:6862 D:81563
France - C:2825063 R:208090 D:67734
C:Confirmed R:Recovered D:Deaths
#Covid_19 #StayHome"|2021-01-10 18:50:41
9 BOOKS THAT BRING THE OUTDOORS IN DURING A STAY-AT-HOME ORDER https://t.co/mf8hNFjN3c #StayHome and #Read https://t.co/s2l1191AgU|2021-01-10 18:50:20
"Day 2 of my current #isawlation project. Just need to cut my slots (ran out of daylight)...

#plywood #lockdown #StayHome #workingfromhome #standingdesk https://t.co/YF211KT8Kt"|2021-01-10 18:50:04
"Gobshites during a pandemic.

#StayHome https://t.co/AOITNNqy03"|2021-01-10 18:49:41
My godfather has just been admitted to hospital with Covid, please take extra care everyone - this virus is definitely not to be downplayed ❤️🙏🏼 please #stayhome https://t.co/9ygI9szVub|2021-01-10 18:49:08
Maybe the frontline heroes might remind @ClaireByrneLive that we all need to #StayHome . NO unnecessary journeys. https://t.co/4NgnAtSIdG|2021-01-10 18:49:06
"Zumbani is not a cure let's keep that in mind ..

There is no cure for #covid19 yet.. that said, tomorrow is never promised ✍️ Good night folks

#StayHome #StaySafe"|2021-01-10 18:49:05
"The extraordinary of the ordinary

#Home #Toaster #Electricity #Resistance
#Sunday #mexicocity #stayhome #quarantine #Light #shadow #phtography  #pomelo #vintage #bordeaux #brekfast https://t.co/fn38iz0jrF"|2021-01-10 18:48:30
Ambulance-chasing, quite literally. People inside fighting for their lives while their families #StayHome and wait for news. We have been that family. Where are the journalistic ethics here? @ClaireByrneLive @rte @PressOmb_Irl https://t.co/BDDTRVzdBZ|2021-01-10 18:47:28
"#Snow in #Boerne! Just cold #rain in #SanAntonio but nice#weather to #StayHome!

I hope this is okay to say on sensitive, trigger happy #FB #Facebook...

EL KaLt🇵🇷ro™ @ San Antonio, Texas https://t.co/bLn18RyBj9"|2021-01-10 18:47:13
"Well done @TeamNUH for a slick process of receiving my 1st dose of the COVID vaccine at the QMC. 
Friendly, professional and safe. 
You are stars ⭐️ 

#NHS #COVIDVaccination #StayHome #AHP"|2021-01-10 18:46:17
in a crises people may hoard food, leaving store shelves bare - the time to prepare is now - visit https://t.co/bCbpRTb3Xs to see info about this BOOK #StayHome https://t.co/PPEowNVJDX https://t.co/QBa7htwvDW|2021-01-10 18:45:43
@PaulEmbery Idiots and anti lockdown protesters. Tired of see these snippets of videos that don’t show whole context. Selfish people (along with dithering gov) are the cause of this mess we’re in. #StayHome|2021-01-10 18:45:32
I guarantee that in the upcoming weeks, garden centres will be a virus hotspot. Vulnerable clientele, people shopping at them for non essential items like candles, cards, mirrors etc and to top it off, over 65’s unable to cover their noses for some reason🙄 #COVID19 #StayHome|2021-01-10 18:44:44
@EYTagteam @EstherOConnor5 @clfr21 @EarlyYearsIdeas @MissCBowes @RebeccaJane40 @LeaLeaLemon @mrs_darl @LittleMy2020 @MzMarsh85 @MrsHtalksbooks @earlyyearitch @DearsleyArtHive @pixtink @sphoenix78 @hedges_nicola @LoulaG_EYFS @MrC_EYFS @nav3ty @StellaJPresland @MissBNM1 Stay safe everyone. #stayhome 🏠 #protectthenhs 💙 #covid_19 🦠 https://t.co/Rv3dPbDAxL|2021-01-10 18:44:17
Now will they #StayHome ? https://t.co/dlENVIKozx|2021-01-10 18:43:47
As we approach another week of the spring term, we remind parents/carers to only send your child/children into school, and taking up a place, if absolutely essential #StayHome https://t.co/QZSr3HdxuR|2021-01-10 18:43:46
"The latest appearance of the Arab singer Yara while she is at her home, as Yara always takes care of our safety and makes us aware of the commitment to wearing the muzzle
#StayHome #StaySafe 
@yara_lb"|2021-01-10 18:43:31
Ivy berries &amp; Ice ❄️❄️ #nature #MacroHour #photography #wildlife #plants #berries #winter @LensAreLive #photooftheday #NaturePhotography #positive21 #NotAlone #StayHome #StaySafe https://t.co/juD3CTeYdm|2021-01-10 18:42:48
Very important to remember / especially for the older and more vulnerable in light of recent events. #StayHomeSaveLives #StayHome https://t.co/4nR5sQdtWB|2021-01-10 18:42:32
"Clay Penis Making At Home | The Best Porn Art #StayHome https://t.co/tuHzBKKkX4 via @YouTube"|2021-01-10 18:42:05
@ClaireByrneLive What good will broadcasting from outside a hospital do, FFS. #StayHome|2021-01-10 18:41:15
When 2020 gave us lemons, you make a difference and get your vaccine!! 🍋💩🗑🔥🎪🧻😷🦠🚑🏥🩸👩🏼‍⚕️🩺🩹💊🥼👩🏼‍🔬💉🧪🧫🔬🧬🎉🍾🥂🎆 #IGotTheShot #yayscience #vaccineswork #righttobarearms #stayhome #wearamask https://t.co/6CM0JQ2xlW|2021-01-10 18:40:30
The results announced today, according to the Ministry of Health, are an update on the number of infected people yesterday, meaning that yesterday, Saturday, 9,153 infections were recorded, and the number was announced in two batches today and yesterday. 😳😳😳 #StayHome|2021-01-10 18:39:55
Council boss issues #covid #coronavirus 'stay home' #StayHome warning while on holiday in MALDIVES https://t.co/iQTNgSNrZQ via @MailOnline|2021-01-10 18:39:37
"#lockdownlife means staying at home to #staysafe plus #WearAMask or #facevisor when you have to go out. 

FREE #PPEforall with free delivery too ! Just message us or go to our website. 

#facemask #wrexham #protectthenhs #StayHome #wales #london #lockdown #covid_19 #lockdownuk https://t.co/OqmiBl6QAG"|2021-01-10 18:38:10
"@cookingwithmrc Don't let the real world bum you out. #StayHome and join the Lost Ones in their journey to discover the legacy placed upon them. 
A #maturefantasy like no other.
#ebook #amazonbooks #indieallyear #ConceptsForever #kindle #YAFantasy 
https://t.co/swdMf6KhYo"|2021-01-10 18:38:04
"Cases: 89,960,893 (+42,801) 
Deaths: 1,931,083 (+380) 
Recovered: 49,881,327 (+4,823) 
Active Cases: 40,079,566 (44.55%)
Completed Cases: 51,812,410 (57.59%)
Mortality Rate: 2.15% (No Change)
Case Fatality Rate: 3.73% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-10 18:38:02
Great tips for supporting and developing children’s reading, language and communication skills at home! 🏡 #StayHome #communication https://t.co/Jw5LkXEi6O|2021-01-10 18:38:00
"@jlrothstein1 Don't let the real world bum you out. #StayHome and join the Lost Ones in their journey to discover the legacy placed upon them. 
A #maturefantasy like no other.
#ebook #amazonbooks #indieallyear #ConceptsForever #kindle #YAFantasy 
https://t.co/swdMf6KhYo"|2021-01-10 18:37:34
@paulatcvs And the health officials have been total bullseyes with how to prevent the spread.  #stayhome Smh|2021-01-10 18:37:34
"@zmanruns Don't let the real world bum you out. #StayHome and join the Lost Ones in their journey to discover the legacy placed upon them. 
A #maturefantasy like no other.
#ebook #amazonbooks #indieallyear #ConceptsForever #kindle #YAFantasy 
https://t.co/swdMf6KhYo"|2021-01-10 18:37:20
Missing the slopes? Don’t worry, Ski Sunday’s are back or you can take a leaf out of our book... #SkiSunday #stayhomecation #StayHome https://t.co/tWad7byQ94 https://t.co/bXaNTbKYo5|2021-01-10 18:37:04
"Back to work tomorrow from a week of leave / #NHS support volunteering. 
This evening I’ve completed my lateral flow test which had a negative result. #nurse #COVID19 

Still #WashYourHands, #KeepYourDistance, #WearAMask, and #StayHome https://t.co/iWn3w6AM81"|2021-01-10 18:36:59
"Breathing taking view
of Douma.
Live Love #Lebanon 🇱🇧 

Photo Credit: @flyovelebanon 
Instagram 

#sundayvibes #StayHome #StayHomeSaveLives https://t.co/LfgolLqUmU"|2021-01-10 18:36:37
