text|date
"#MovieReview of #PaulNewman in The Secret War of Harry Frigg.
https://t.co/p282DUClCx

#StayHome
#COVID19
#Zorronavirus
#FridayFeeling
#FridayVibes
#FridayMotivation
#FridayThoughts
#FridayFunDay
#FlashbackFriday
#physicalmedia
#bloggerstribe 
#BloggersHood #bloggingcommunity https://t.co/Wia1Gxizp7"|2021-01-08 23:48:34
"@WADeptHealth @SeaTacWA Yep. We know. It'll be half a year or more before the rest of us see it, and so it's still our duty to #StayHome, #WearAMask, #WashYourHands, and practice #SocialDistancing until at least June, probably longer.

It'll be another year before life returns to something like normal."|2021-01-08 23:48:23
"After several decades of curbing epidemics, with a fair number of them either eradicated or brought under control, the appearance of emerging and mutant bacteria and viruses is now accelerating at an unprecedented rate. 

@PrimeVideo #StayHealthy #StaySafe #StayHome #COVID19"|2021-01-08 23:48:20
How about doing the decent thing @GreggsOfficial and protect your staff? Continuing to encourage walk ins is risking lives #StayHome https://t.co/40RoFJPfDC|2021-01-08 23:47:46
"... well, it’s not like I had plans anyway. 
#StayHome."|2021-01-08 23:46:15
"Cases: 88,758,618 (+70,735) 
Deaths: 1,910,844 (+1,468) 
Recovered: 49,351,073 (+7,812) 
Active Cases: 39,407,545 (44.4%)
Completed Cases: 51,261,917 (57.75%)
Mortality Rate: 2.15% (No Change)
Case Fatality Rate: 3.73% (No Change)

#COVID19 #Coronavirus #StayHome"|2021-01-08 23:46:03
"A Family Friendly COVID Sitcom to watch from the safety of home!
#stayhome #covid #pandemic 
https://t.co/trWR3QX4cN"|2021-01-08 23:45:06
"👀
Ireland in tough shape w #CORONAVIRUS variant. 
Is this coming our way?

#TrumpVirus #HeKnew 

#WearAMask #WashYourHands #PhysicalDistancing #StayHome #AvoidCrowds #AvoidTravel ✈ https://t.co/jIRJsMXKhz"|2021-01-08 23:44:53
"""1 in 30 Londoners""
#london #berkshire #slough #uk #homeless #homelessness #sloughcouncil #StayHome #NHS #lockdownuk 

https://t.co/MRXTqy0lZs https://t.co/RCfV7AeswZ"|2021-01-08 23:44:33
I got covid. Mercifully an extremely mild illness for me- I don’t know how or why. I’m vulnerable&amp;spent the last 10 months genuinely worried and being really careful. I’ve only been out to the shops 10 times or so. And to work. Nothing for a year and I still caught it. #StayHome|2021-01-08 23:43:41
"Great advice. Just stay home.

#COVID19 
#Rockhampton
#StayHome https://t.co/RGhjrylMfU"|2021-01-08 23:43:05
"Plans this #weekend:
🏃‍♀️Get up early for a solo run (avoiding busy routes/times)
🏠 #StayHome 
👚Clear out my wardrobe
🏠#StayHome 
🛍️Receive my online grocery shop from a distance
🏠#StayHome 
🧘‍♀️Do yoga
🏠#StayHome 

I think we get it! 
#StaySafe friends💕
#StaySafeStayHome https://t.co/2jiTgOrWMF"|2021-01-08 23:41:56
@roussin_brent Big shoutout to all the selfish manitobans who who felt their own personal wants were more important than the common good. To everyone who ignored our experts, well done. #wearamask #StayHome  #StopTheSpread|2021-01-08 23:41:48
"If you’re planning on gathering, don’t.

Covid is at an all-time high in London and the South East. Gatherings risk killing people as a result of spread of Covid.

Please. Stay at home. You will save lives.

#StayHome #COVID19 https://t.co/XVvm8zhzK8"|2021-01-08 23:41:45
@fordnation @UHN @MaRSDD Hey Doug STAY HOME, just like us. Stop looking for photo ops. You are seriously becoming a 🤡#StayHome|2021-01-08 23:41:31
"*NEW* Friday Night Study #StayHome
https://t.co/XN8BSsg2se"|2021-01-08 23:40:37
Tories in Westminster letting down #Sefton. Again. #StayHome https://t.co/uFHXfZSMDG|2021-01-08 23:40:36
"#LockdownHouseParty will since Mr jazzi q just drop the hit track title ""vsop""  i became more inspired by him 🙏🙏 so far i create Amapiano sample pack 🤗 which relate @mr jazz q stlye 🎹

Please support 🙏

https://t.co/ZhirpYCyid link for the video 
#stayhome"|2021-01-08 23:39:59
"BREAKING: US with another sad #COVID19 record - &gt;300,000 cases in one day.  That's the first time we have hit 300,000.  Deaths among the highest - ~3,600.  

#WearAMask 
#SocialDistance 
#StayHome #StaySafe"|2021-01-08 23:39:04
@aidanschiffman1 I completely agree this behaviour is #unacceptable. For months the #provincial and #federal government have been advising Canadians to #StayHome and avoid non-essential travels. What made him think breaking the guidelines would be ok?|2021-01-08 23:39:02
So many ‘essential journeys’ going in and out of London today. There were traffic jams on the road still. Crazy. What part of stay home is difficult to understand? #stayhome|2021-01-08 23:38:27
"2020 was definitely managed by the same organisers of Fyre Festival 
#ByeFelicia #StayHome #fyrefestival #COVID19 #life #lockdown2021"|2021-01-08 23:36:51
Covid can affect anyone #StayHome https://t.co/xUr9r8Alkx|2021-01-08 23:35:25
"Global Coronavirus Status :
Confirmed : 73790615
Deaths : 1635291
Recovered : 37690511
Recovery rate : 95%
#Covid_19 #StayHome"|2021-01-08 23:35:22
Sigh.. we’re pissed for those who made non-essential travels 😎☀️🏝🏖⛱ We #StayHome to flatten the curve, for health care workers, for kids so they can go back to school, for essential works so they can go to work w/o fears, for our aging parents, neighbours... bye Rebel News. https://t.co/MrbuJ7IY77|2021-01-08 23:35:07
"@rubin_angela @RobMax4 Sorry,  but masks should be mandatory. 
Don't want to wear one ?
#StayHome"|2021-01-08 23:34:56
@DaryllPitcher I went to Sainsbury's and whilst there were much less people there, the traffic on the routes there was much more than during the previous lockdown - looks like this is the nationwide picture too according to @BBCNewsnight tonight #StayHome|2021-01-08 23:34:18
@theAliceRoberts @thenorth4theeu Our foster son who has severe LD was still able to go to his college course, but then I realised how selfish we were being. We don't have to go out to work, so he can stay home, reducing the risk to his group and staff. #StayHome #SaveOurNHS #StaySafe|2021-01-08 23:34:13
This is a haunting and powerful  piece of journalism. Each and every one created in the image of God, and each of every one of us has a duty to make sure that there are as few as possible added to their number. May they rest in peace and rise in glory. #StayHome @bishopSarahM https://t.co/Lbanv30oy0|2021-01-08 23:33:43
Make sure you stay safe, get tested if you have any symptoms, wear a mask if you leave home and practice social distancing. #covid19 #StayHome https://t.co/dsEznpXmTZ|2021-01-08 23:33:41
Heartbreaking #StayHome https://t.co/Ltp3zlWcyB|2021-01-08 23:33:05
Could this be the best screensaver ever? It is to me, my son and grandson that I’ve held once because of #lockdown #stayhome. https://t.co/ffR5IDucmm|2021-01-08 23:32:56
A plea from Queen Alexandra Hospital Portsmouth - please retweet #StayHome #StaySafe https://t.co/eN4KnZaEp1|2021-01-08 23:32:38
"Curwens LLP management would like to kick start the first #feedbackfriday of 2021 by giving a big shout out  to all staff for their continued hard work, dedication and commitment, especially even more now #lockdown3.

#covidsafe #stayhome #staysafe #workingfromhome https://t.co/43IExFiTiH"|2021-01-08 23:32:12
A much needed fire on a chilly night listening to @turinbrakes with a glass of wine. Stay safe people  #StayHome #NHSheroes #lockdown2021 https://t.co/eHD2ldgw3Z|2021-01-08 23:31:07
My fellas got his telescope out. Close your blinds #StayHome|2021-01-08 23:31:00
"#T.G.I.F. - The weekend is here!  It’s Friday… Time to be a hero and rescue some wine trapped in a bottle. - https://t.co/pEI5D8uFTn
.
.
#tgif #friday #weekend #friyay #fridayvibes #weekendvibes #happyfriday #fridaymood #happy #fridaynight #stayhome #quarantine https://t.co/wkPEEXRlCP"|2021-01-08 23:30:04
She moved away. 🖤💙🏠 #realestate #Inspiration #muse #StayHome #distance #relationships|2021-01-08 23:28:56
"@harleikellie Always a pleasure Kellie. Make it a great weekend and stay safe. 

#WearAMask #StayHome #SocialDistance"|2021-01-08 23:27:51
Made it to Friday! #FridayFeeling #FridayVibes #fire #ODR #StayHome #wine https://t.co/spVTsDmlZN|2021-01-08 23:25:32
"#COVID19 AR stats per AR DOH
Total Tests 2,422,990 (up 18,937 from 1/7) - wish we had a count of *people tested* not just tests given
Total Cases 248,860 (up 2944)
Total Deaths 3966 (up 40)
Washington Cty: total cases 23,626 (up 256);
total deaths holding 234

#MaskUp #StayHome"|2021-01-08 23:25:23
"Guys you are (wait for it) ... #Awesome !!

£40 already donated to the @nichildrenshosp and we haven't even turned a wheel yet ... WOW ! ❤️❤️❤️ we love you guys !

#StayHome #StaySafe #volunteer #bikers #accessni #safe #tracked #delivery #community #NorthernIreland @BelfastLive https://t.co/Bg7KgV0wTr"|2021-01-08 23:24:40
"✌️🎶🎧 listening to first podcast del año jamming en piyamings to the amores de @radiomenea &lt;333l💻  #stayhome 

https://t.co/CCVKamLPC1"|2021-01-08 23:24:40
We can’t wait until we are sure what caused the rise in cases before we change our behaviour big time. If you didn’t do something in April don’t even think of doing it now. #StayHome https://t.co/tQVuhICdYS|2021-01-08 23:24:39
@WolvesCouncil Your all slating it but I bet your all wanting it all to get sorted tho. And what better way to do it. Catch it and nip it in the bud straight away rather than wait to get symptoms!! #HandsFaceSpace #StayHome #StaySafe|2021-01-08 23:24:27
A good looking Golf but a 100 mile round trip to pick it up in a private car swap deal isn’t a good or lawful reason to be out at 10pm. Reported to Court for #COVID19 offences #StayHome 23108 https://t.co/yAa5Iy5B7f|2021-01-08 23:24:18
"#Newsnight

This Doctor explains the latest coronavirus figures in a very succinct way, easy to understand for those that just dont get it. #StayHome 

https://t.co/BNvOI9qNzk"|2021-01-08 23:24:13
More variants mean more deaths. Please #WearAMask #StayHome #COVID19 #coronavirus https://t.co/ntIDZDExMH|2021-01-08 23:23:24
On the first Friday of 2021, an audible or written book, a mini series TV binge, or a bath? It is a chilly evening and why not curl up and enjoy it.  We have these cozy PJ sets to help you ease into the weekend on our site.  #curlupwithagoodbook #stayhome https://t.co/vRJO7xuHKo https://t.co/RbvgtFIKDg|2021-01-08 23:23:05
I miss car shows, I miss my friends but these are strange times and I'm going to do everything in my power so that, come October, I can take 40 Subaru's to Knockhill to celebrate Colin McRae - so please stay home or I'll unleash my anti lag at ridiculous hours #SUBARU #StayHome https://t.co/AePmA8iWnl|2021-01-08 23:22:35
"MB COVID chart update: 
222 new cases
7 day avg up from 151 to 162

Test volume in the range that was typical before the holiday drop. We'll see what comes tomorrow, but this could be a return to quite near our earlier curve.

 #Covid19MB  #flattenthecurve #covidMB #StayHome https://t.co/KjSG0Qbyc8"|2021-01-08 23:22:24
"A friend, who’s a nurse in a London hospital, says it’s a total disaster. 
Please #StayHome #WearAMask #WashYourHands https://t.co/xmt95bAtSJ"|2021-01-08 23:22:18
M6 Birmingham. Just bought the car but not insurance or tax. Only a provisional licence on the motorway too. Driver and passenger from different households and not on an essential journey, so reported for COVID-19 offences to top it off. #stayhome #seized #NoInsurance JB/SC https://t.co/sK3dSOGLOM|2021-01-08 23:21:02
We survived week one, learning and earning and we're all still speaking 😄✅ #homeschooling #StayHome https://t.co/Wn3V43iRpb|2021-01-08 23:20:51
"good evening, Ontario 🇨🇦 

there's no easy way to say this: the #COVID19 levels in our province are the highest they've been since the pandemic began in March 2020. we are firmly in crisis and we need to #StayHome

4,250 new cases 😭

25 Dec to Jan 8 = 14 days

#Canada #onpoli"|2021-01-08 23:20:32
"Still so many people walking around the streets and roads full. Feels nothing like the first lockdown.
I'm a frontline keyworker, so have no choice but to go out.
Please #StayHome"|2021-01-08 23:20:25
Please watch this. We were lucky enough to get tickets for the Olympic stadium in 2012, just for heats, in the morning. The stadium was full. This is the UK Covid death toll. #StayHome #WearAMask https://t.co/icvwrYV7xS|2021-01-08 23:19:49
"Important to know what to do incase you are exposed, especially after the holidays. 
#StayHealthy #StayHome #StayConnected https://t.co/tyOoHwS8HK"|2021-01-08 23:18:54
"10, 393 Georgians tested positive for #COVID19 over the course of the last 24 hours. This is a new, horrible record. 

Please #StayHome  and #WearAMask  . https://t.co/kDiyGKpZb0"|2021-01-08 23:18:31
"Protect yourself and others, wear a mask &amp; download the COVID-19 Alert App.

https://t.co/dYGBpHcnwn

#COVID19 #covid19Canada #COVID19Ontario #COVID19on #coronavirus  #StayHome #Canada https://t.co/G1hVB0lNnO"|2021-01-08 23:18:09
Can somebody explain me this? @MayorofLondon @SadiqKhan @metpoliceuk @DHSCgovuk #StayHome https://t.co/moApD0PY48|2021-01-08 23:18:03
Great leadership and role modeling Natalie well done #LateLateShow #COVIDVaccination #HoldFirm #StayHome https://t.co/n6cPkbT9of|2021-01-08 23:16:10
This is why #StayHome shouldn’t be a challenge to find a way to stretch the rules, or the guidance.  Your choices, and whether you place pressure on the NHS, or not, are literally now life and death. Stay warm. Stay kind. Stay local. https://t.co/5kWYZRcpXl|2021-01-08 23:15:56
@Nat_Cassidy It’s not hard people need to change their mind set about it we’ve been at home for nearly 11 months shielding our son and every moment we have stayed home it’s kept him safe and he is worth our time at home #stayhome #Staysafe|2021-01-08 23:15:53
@matthaig1 @matthaig1 a podcast of you talking sense in this nonsense be amazing. Just say it how it is so we can all feel better #SupportTheNHS #StayHome #StaySafe #moresensiblepeople #thanidiots|2021-01-08 23:15:24
Time for everyone to take this serious and stay home #COVID19 #Scotland #StayHome https://t.co/wKf3ejaF2Q|2021-01-08 23:14:46
"L.A. County is spinning further out of control hour by hour...
#StayHome 
#WearAMask https://t.co/9avNu3Bx93"|2021-01-08 23:14:10
#Sacramento County will likely pass 1,000 #COVID19 deaths this weekend. @SacPublicHealth reports 977 so far after and nearly 72,000 total cases. Region ICU availability down to 6.4%  @CAPublicHealth says. #StayHome order still in effect.|2021-01-08 23:14:09
Before someone assumes I think these are the same people, I don’t. It’s just a reminder that human beings are dying from this disease. #StayHome|2021-01-08 23:13:59
"Met pagiiii

Met weekend
#StsySafe and #StayHome"|2021-01-08 23:13:46
Thank you @nilikm for being such a great advocate for our vulnerable citizens and for the role of primary care in helping to get the #CovidVaccine into arms! @JustinTrudeau @fordnation We can do this! And please #StayHome #WearAMask https://t.co/hrt9ZwjsPr|2021-01-08 23:13:29
I forgot how exhausting teaching online and then completing play sessions online is....I'll find my way...Im not complaining...Im doing my part like we all should. +44k cases in January so far in Ireland! Come on people, #StayHome #WearAMask|2021-01-08 23:12:09
Plea from a friend who’s a nurse in a south London hospital: Act as if you already have Covid. #StayHome #WearAMask https://t.co/MkfG8h7JrC|2021-01-08 23:11:25
See our latest Santa Clarita, CA job and click to apply: EOPS Adjunct Counselor Instructor Eligibility Pool - https://t.co/pb6TgErXDq #Education #StayHome|2021-01-08 23:10:18
"https://t.co/BT3xpmRuvG

Worried you might have #COVID19 but do not have symptoms?  

You can now get tested if you live in Sutton. There will also be a test centre in Worcester Park next week. 

Pls click on the link☝️for further details 

#StayHome #StaySafe 😷"|2021-01-08 23:10:03
"Samuel L. Jackson gives a simple message through his poem: ‘Stay the F**k at Home’

#StayHome https://t.co/5XyTxsNvIW"|2021-01-08 23:09:43
He can’t even smell “Aboniki”. COVID19 is a corporate hoodlum, it has turned my friend to a disabled human being. We need to open gofundme account to buy wheel chair for his nose now. COVID19 is real. Avoid contact as much as you must.#StaySafe #StayHome|2021-01-08 23:09:41
"It's a day of the most ghastly news
#pandemic #COVID19 #lockdown #TrumpIsANationalDisgrace #BrexitShambles #ClimateEmergency 
There is no planet B
#StayHome #StaySafe #FightForYourWorld #NHSblueheart 
💚💙 https://t.co/uqnXGfaqd4"|2021-01-08 23:09:30
Really interesting graph... Tho very scary! Im ready to go to work tomorrow in what will probably be one of the hardest and emotional weeks of my life!! #stayhome #COVID19 https://t.co/eeAkZT2QXU|2021-01-08 23:09:24
Everyone needs to take this seriously. Everyone. Enough. What will it take. For you to be personally impacted? #WearAMask #StayHome https://t.co/dfyCLYA8NW|2021-01-08 23:09:10
"There appears to be something in my eye.  I am so very proud of this kid. 

My nephew, still at Uni &amp; working in the front line as an Emergency Nurse during the biggest pandemic of a generation. 

#coronavirus #covid #corona #NHS #stayhome #quarantine #lockdown https://t.co/Sb4Y2co8zv"|2021-01-08 23:07:57
"💙 Please Listen to this heartfelt message, it will only take 4 minutes of Your time, Thank You 💙
#NHS  #NHSworkers  #lockdownuk
#StayHome  #StayHomeSaveLives
#protecttheNHS 💙💚
https://t.co/ii8ECf34FB"|2021-01-08 23:07:48
"#StayHome &amp; #Safe
Nite~ Love Kitts💋

#NowPlaying #KittsMix

Steve Harley &amp; Cockney Rebel - Make Me Smile (Come Up And See Me)

https://t.co/lTkhXS5cFe https://t.co/nWAZ4ABUbp"|2021-01-08 23:07:40
"Around one in three people with coronavirus don’t show symptoms, but they can still pass it on.

Stop the spread: keep washing your hands, covering your face and making space. 

https://t.co/N47r8ttiaU #StayHome https://t.co/3kpuzsRFZV"|2021-01-08 23:07:38
"@lizcaton100 @NHSMillion So right liz,
We have to #StayHome stick to #Covid19 #government rules and #law to try &amp; help the #nhsheroes who are doing there very best trying to #SaveLives The #hospitals are struggling,
I stopped ringing for #ambulance by drinking hot lemon juice with #lemsip life saver #NHS https://t.co/HnRcc71lqB"|2021-01-08 23:07:21
"..We usually have 1 trained intensive nurse per patient

..We've had to dilute that down to 1 nurse to 3 or 4 patients 

#Newsnight #StayHome #SaveOurNHS https://t.co/9zr03NgDBM"|2021-01-08 23:07:19
receive valuable home organizing tips - what is your level of home organizing skill? - find Personal Organization Life Coaching info at https://t.co/bCbpRTb3Xs #StayHome https://t.co/0nTDzCkUBS https://t.co/UlOfbhntDn|2021-01-08 23:07:17
More work for our officers at Millfields Park today where a Community Resolution was served to someone causing anti-social behaviour. Words of advice has also been given to the him who seemed to be quite concerned about the commited offence. #metpoliceuk #staysafe #stayhome https://t.co/YI1V4zA9Z4|2021-01-08 23:06:58
"Good  Monning Himurock 😊

Today's My Song！『BANG THE BEAT』By【https://t.co/r9taJgFNeE】 https://t.co/LfLoVvrlzq

#氷室京介
#ヒムロック
#氷室さん
#kingswing2021
#stayhome https://t.co/hh1b8E3Tmb"|2021-01-08 23:06:10
To beat the virus, you gotta be the virus! #stayhome https://t.co/LSh6v7S2UA|2021-01-08 23:05:51
"😲
""As Mayor, I'm imploring Londoners to #StayHome to protect yourself, your family, your friends and every Londoners. 

Today I’ve declared a major incident in #London – be in no doubt that we’re facing the most #dangerous moment yet in this p#andemic."" https://t.co/WOJY905Z1Q"|2021-01-08 23:05:31
TGIF 😷 #WearaDamnMask #WearaDamnFaceShieldToo #staysafe #stayhome #charlotteronson https://t.co/XGagqE3WdM|2021-01-08 23:04:59
"Its simply sad. COVID-19 transmission is fueled by poverty and economic necessity. 

Its a luxury to #stayhome and #workfromhome. 

Its a luxury to #quarantine at home when you have space. 

#immigrants #Latinx @IllinoisUnidos @DraCoquiMD 

https://t.co/TmgGabjzFT"|2021-01-08 23:04:28
"Good Night, Tweeps
#ImpeachTrumpAgainNOW 
#StayHome  #StaySafe  #WearAMask  #WashYourHands 
#BlackLivesMatter 
#JusticeforBreonnaTaylor https://t.co/fa8ieYCsC4"|2021-01-08 23:04:03
📷 #ThursdayVibes #Winter #Winterize Bc of masks I dont wear earrings much but these are ok! #StayHome and #ShopSmall #EtsyShop #SmallBusiness #ShopLocal #FriendshipGift Link https://t.co/W1WsntvjDh #Handmade #BohoChic #ootd... https://t.co/hmbiB44bc6|2021-01-08 23:04:02
This government is a shambolic. I get why people don’t believe them. But as a front line nurse who qualified way back in 93, I can put my hand on my heart &amp; tell you I have NEVER witnessed anything like the pressure we are seeing now on our NHS, all due to C19. #StayHome #COVID19|2021-01-08 23:03:35
US had to have their own coup 'cause of #StayHome orders this year eh? https://t.co/YfC79YrH3o|2021-01-08 23:02:45
"It’s the weekend or just a regular Tuesday night, and you need to binge-watch something. You don’t just want it, you need it. Where to begin? 
#happyfriday #yegrealestate #yegrealtor #yegluxuryhomes #stayhome #bingeworthy https://t.co/Jbzwyt3jGz"|2021-01-08 23:01:40
"The dams are bursting... 

#StayHome #BreakingTheRules #FessUp #onpoli #canpoli https://t.co/72jrDNdomJ"|2021-01-08 23:01:12
Over 4000 people died from #COVID19 yesterday. Worst day of the pandemic in US. #coronavirus #StayHome #WearAMask|2021-01-08 23:00:36
I worked from home for the day - Zoom calls &amp; a virtual case conference, helped my kids w/ online school, made lunch and dinner in my new air fryer (which is going to sustain me during this lockdown). I haven’t left the house in days. #StayHome #FlattenTheCurve https://t.co/QraiKKg9nK|2021-01-08 23:00:34
"Partner with the top #fashion merchants! Visit us at https://t.co/iGU9aZpecB and don't forget to register for our app!

#StayHome #FlattenTheCurve #KeepSafe #SocialDistancing #afluencer #influencer #digitalinfluencer #influencers https://t.co/Dtj8bbuxAm"|2021-01-08 23:00:32
The @GOVUK and my MP #RobbieMoore lost so much buy-in for the “in it together”  #StayHome #protecttheNHS #SaveLives msg when they supported #Cummings on his drive north then wife’s birthday trip out to “test eye sight” Have themselves to blame #Keighley #Ilkley #Haworth #Bradford|2021-01-08 22:59:58
@KamilKaramali So the Chief of Police Tanner had to go away for personal business in FL and his employer @OakvilleMayor who approved. @ChiefTanner is still away &amp; will say he regrets his decision. This  playbook has already written &amp; is getting old! #Hypocrites #LeadershipMatters #StayHome|2021-01-08 22:59:02
"..We have already seen pockets of extreme pressure on the NHS in London that are only going to spread

..And we haven't even seen the full impact of Christmas yet 

#Newsnight #StayHome https://t.co/1yntQSUX5S"|2021-01-08 22:57:30
I went to the supermarket this early evening - the only place I've been by car all week. I was quite surprised at the amount of traffic on the roads - nothing like the few numbers during the first lockdown. Why aren't people staying at home? #IsleofWight #coronavirusuk #StayHome|2021-01-08 22:57:19
"@NaheedD 😢😢😢🙏🏽🙏🏽🙏🏽 heartbreaking
#StayHome #WearAMask"|2021-01-08 22:56:59
A focus on defeating the #COVID19 #pandemic with help for Californians to follow #PublicHealth guidance so we can stop the #coronavirus is a top budget priority. #WearAMask #StayHome #TestTraceIsolate #Ivax2protect https://t.co/ia2okpiE5e|2021-01-08 22:56:08
Traffic still speeding through Roade Village at 23:00 during lockdown thanks to the M1 being closed @NorthantsPolice @Traffic_M1 @HighwaysEMIDS #NobodyIsListening #COVID19 #StayHome https://t.co/uvU8fcrMHE|2021-01-08 22:55:50
my sister sent me this and i am not surprised at all, y’all so raggedy #stayhome https://t.co/RcHQrgpnHr|2021-01-08 22:55:38
#STAYHOME #INNAUGURATIONDAYVIOLENCE PLEASE #MAKETHISGOVIRAL @FBI https://t.co/TW8dCDm3vw|2021-01-08 22:55:06
More graphs - if needed- to clearly illustrate why we need to #StayHome to protect the NHS 👇 https://t.co/IVzWuMspX5|2021-01-08 22:54:45
@PearlsRosesNL @anjozonneveld @CynthiaPONeill @MischiefReignsX @TheMarkETurner @northshorejoey @GraceGrey68 @cazij @katri_vesamaki @HorrorMiser63 @MervNickleman @josemalop1 @mikecrampton67 @Cbp8Cindy @TathamSmith @MarkBird17 @AskTheEagle @QueenBeanCoffee @itsallglamr @BFScreenwriter Hold that thought. We’re due for a -10c night with light snow tonight. #StayHome #Cozy 🤗 🏡🍷|2021-01-08 22:53:52
"I've been cancelling appointments and any meetups with friends because it's the right thing to do during this pandemic. It's such a tough time for everyone. 
#COVID19 #StayHome"|2021-01-08 22:53:34
If my wee nephew can follow the rules, there’s no excuse for the adults who don’t. #Facts #StayHome #StaySafe #WashYourHands https://t.co/hRkgllcyjR|2021-01-08 22:53:07
Anyone got any tips for a crash course to help a heart failure CNS redeploying to ITU? Preferably in bite size chunks? Thanks  #redeploy #COVIDicu #stayhome|2021-01-08 22:52:11
